date,tavg,tmin,tmax,prcp
07-03-2006,24.8,20,31.5,7.1
08-03-2006,24.8,19.6,31.5,0
09-03-2006,23.9,19.5,,
10-03-2006,23.7,19.2,30,3
11-03-2006,24.2,19.4,30.3,7.9
12-03-2006,24.6,18,31.4,1
13-03-2006,24.6,17.9,31.4,0
14-03-2006,24.7,19.1,30.2,
15-03-2006,25.1,19.9,30.6,
16-03-2006,25.2,20.7,32,
17-03-2006,24.7,20.6,30.7,
18-03-2006,25.4,20.2,31.6,
19-03-2006,24.7,18.9,30.5,
20-03-2006,25.2,19.1,31.6,
21-03-2006,25.8,19.9,32.9,
22-03-2006,26,19.9,33.2,
23-03-2006,27.3,21.1,34.4,
24-03-2006,26.7,21.3,33.8,
25-03-2006,26.3,20,33.5,
26-03-2006,26.6,21.8,33.8,
27-03-2006,26.6,21.9,33.5,
28-03-2006,26.8,19.8,34.4,
29-03-2006,26.4,18.4,33.3,
30-03-2006,26.7,21,33.5,
31-03-2006,27.3,21.5,34.1,
01-04-2006,27.3,21.8,33.8,
02-04-2006,28.3,22.6,33.7,
03-04-2006,27.4,22.4,33.4,
04-04-2006,28,23.4,33.4,0.8
05-04-2006,28.1,23.8,34.2,0
06-04-2006,28.5,22.8,34.9,
07-04-2006,28.1,22.8,35,
08-04-2006,27.8,22.6,34.9,
09-04-2006,28.1,23,34.4,
10-04-2006,27.5,22.6,33.9,
11-04-2006,28.1,23,34.6,
12-04-2006,27.8,22.2,34.6,
13-04-2006,28,22.8,34.9,
14-04-2006,27.5,22.8,33.9,
15-04-2006,24.3,,30.4,
16-04-2006,23.7,21.4,30,35.1
17-04-2006,25.3,21.2,30.7,
18-04-2006,25.8,20.8,31.8,
19-04-2006,27.7,21.9,33.6,
20-04-2006,27.3,22.1,32.7,
21-04-2006,25.1,,31.8,
22-04-2006,26.5,19.6,33.7,
23-04-2006,27.6,21.9,34.7,
24-04-2006,28.5,22,35.6,
25-04-2006,27.2,23,34.9,
26-04-2006,27.9,22.9,33.5,
27-04-2006,28.7,23.2,35.5,
28-04-2006,28.6,22.8,36.3,
29-04-2006,28.2,21.8,36.1,
30-04-2006,29.1,21.9,36.6,
01-05-2006,29.8,23.4,37,
02-05-2006,26.4,,35.6,
03-05-2006,27.8,22,33.8,
04-05-2006,27.8,23.4,33.6,
05-05-2006,28,23.1,33.8,
06-05-2006,27.3,23.4,34.4,
07-05-2006,27.6,22.9,34.3,
08-05-2006,27.4,22.7,34.6,
09-05-2006,25.8,,35.9,
10-05-2006,24.7,20.5,34.3,
11-05-2006,24.9,20.2,34.7,21.1
12-05-2006,25.3,20.7,33.4,13
13-05-2006,26.8,19.4,33.6,34
14-05-2006,28.3,23,34.4,0
15-05-2006,27.9,22.9,34,
16-05-2006,26,,34.2,
17-05-2006,25.2,19.5,33.6,23.9
18-05-2006,23.6,,30.4,17
19-05-2006,24.8,19.7,30.8,11.9
20-05-2006,25,20.3,30.5,0
21-05-2006,26.1,20.1,31.5,
22-05-2006,26.2,20.8,32,
23-05-2006,25.7,21,31.9,
24-05-2006,25.4,21.4,30.6,
25-05-2006,24.8,21.1,31,
26-05-2006,23.7,,29,
27-05-2006,23.5,20.6,28.1,
28-05-2006,22.6,,25.7,
29-05-2006,22,19.9,26,
30-05-2006,22.7,19.9,25.8,5.1
31-05-2006,22.4,20,27.4,0.5
01-06-2006,23.2,19.8,29.1,8.9
02-06-2006,23.3,20.7,29,1
03-06-2006,23.4,20.2,28.9,3
04-06-2006,23.5,,29.1,10.9
05-06-2006,23.8,20.3,28.6,2
06-06-2006,23.8,20.4,30.8,0
07-06-2006,23.8,20.5,29.4,11.9
08-06-2006,24.8,19.5,30.2,3
09-06-2006,25.2,20.4,31.2,0
10-06-2006,24.7,19.6,30.6,
11-06-2006,25.4,20,31,
12-06-2006,26,20.5,32,
13-06-2006,26.3,20.9,32.2,
14-06-2006,25.4,21.4,31.2,1
15-06-2006,25.4,20.7,32,0
